6,48,-797,Collision,0.9752487531218751
6,49,-536,Collision,0.9752487531218751
7,0,-635,Collision,0.9703725093562657
7,1,-608,Collision,0.9703725093562657
7,2,-581,Collision,0.9703725093562657
7,3,-806,Collision,0.9703725093562657
7,4,-626,Collision,0.9703725093562657
7,5,-563,Collision,0.9703725093562657
7,6,-572,Collision,0.9703725093562657
7,7,-518,Collision,0.9703725093562657
7,8,-509,Collision,0.9703725093562657
7,9,-887,Collision,0.9703725093562657
7,10,-662,Collision,0.9703725093562657
7,11,-626,Collision,0.9703725093562657
7,12,-536,Collision,0.9703725093562657
7,13,-509,Collision,0.9703725093562657
7,14,-518,Collision,0.9703725093562657
7,15,-545,Collision,0.9703725093562657
7,16,-725,Collision,0.9703725093562657
7,17,-599,Collision,0.9703725093562657
7,18,-572,Collision,0.9703725093562657
7,19,-671,Collision,0.9703725093562657
7,20,-527,Collision,0.9703725093562657
7,21,-770,Collision,0.9703725093562657
7,22,-390,ReachedGoal,0.9703725093562657
7,23,-689,Collision,0.9703725093562657
7,24,-527,Collision,0.9703725093562657
7,25,-545,Collision,0.9703725093562657
7,26,-680,Collision,0.9703725093562657
7,27,-572,Collision,0.9703725093562657
7,28,-653,Collision,0.9703725093562657
7,29,-707,Collision,0.9703725093562657
7,30,-527,Collision,0.9703725093562657
7,31,-590,Collision,0.9703725093562657
7,32,-536,Collision,0.9703725093562657
7,33,-842,Collision,0.9703725093562657
7,34,-662,Collision,0.9703725093562657
7,35,-545,Collision,0.9703725093562657
7,36,-572,Collision,0.9703725093562657
7,37,-689,Collision,0.9703725093562657
7,38,-599,Collision,0.9703725093562657
7,39,-572,Collision,0.9703725093562657
7,40,-581,Collision,0.9703725093562657
7,41,-581,Collision,0.9703725093562657
7,42,-563,Collision,0.9703725093562657
7,43,-518,Collision,0.9703725093562657
7,44,-500,Collision,0.9703725093562657
7,45,-734,Collision,0.9703725093562657
7,46,-671,Collision,0.9703725093562657
7,47,-716,Collision,0.9703725093562657
7,48,-653,Collision,0.9703725093562657
7,49,-680,Collision,0.9703725093562657
8,0,-689,Collision,0.9655206468094844
8,1,-590,Collision,0.9655206468094844
8,2,-797,Collision,0.9655206468094844
8,3,-563,Collision,0.9655206468094844
8,4,-545,Collision,0.9655206468094844
8,5,-617,Collision,0.9655206468094844
8,6,-572,Collision,0.9655206468094844
8,7,-707,Collision,0.9655206468094844
8,8,-563,Collision,0.9655206468094844
8,9,-671,Collision,0.9655206468094844
8,10,-716,Collision,0.9655206468094844
8,11,-590,Collision,0.9655206468094844
8,12,-590,Collision,0.9655206468094844
8,13,-644,Collision,0.9655206468094844
8,14,-536,Collision,0.9655206468094844
8,15,-581,Collision,0.9655206468094844
8,16,-698,Collision,0.9655206468094844
8,17,-644,Collision,0.9655206468094844
8,18,-689,Collision,0.9655206468094844
8,19,-680,Collision,0.9655206468094844
8,20,-554,Collision,0.9655206468094844
8,21,-509,Collision,0.9655206468094844
8,22,66,ReachedGoal,0.9655206468094844
8,23,-527,Collision,0.9655206468094844
8,24,-653,Collision,0.9655206468094844
8,25,-545,Collision,0.9655206468094844
8,26,-716,Collision,0.9655206468094844
8,27,-554,Collision,0.9655206468094844
8,28,-680,Collision,0.9655206468094844
8,29,-536,Collision,0.9655206468094844
8,30,-572,Collision,0.9655206468094844
8,31,-572,Collision,0.9655206468094844
8,32,-572,Collision,0.9655206468094844
8,33,-752,Collision,0.9655206468094844
8,34,-743,Collision,0.9655206468094844
8,35,-680,Collision,0.9655206468094844
8,36,-581,Collision,0.9655206468094844
8,37,-662,Collision,0.9655206468094844
8,38,-563,Collision,0.9655206468094844
8,39,-536,Collision,0.9655206468094844
8,40,-662,Collision,0.9655206468094844
8,41,-608,Collision,0.9655206468094844
8,42,-536,Collision,0.9655206468094844
8,43,-500,Collision,0.9655206468094844
8,44,-599,Collision,0.9655206468094844
8,45,-545,Collision,0.9655206468094844
8,46,-32,ReachedGoal,0.9655206468094844
8,47,-572,Collision,0.9655206468094844
8,48,-635,Collision,0.9655206468094844
8,49,-581,Collision,0.9655206468094844
9,0,-824,Collision,0.960693043575437
9,1,-977,Collision,0.960693043575437
9,2,-554,Collision,0.960693043575437
9,3,-554,Collision,0.960693043575437
9,4,-608,Collision,0.960693043575437
9,5,-563,Collision,0.960693043575437
9,6,-608,Collision,0.960693043575437
9,7,-509,Collision,0.960693043575437
9,8,-653,Collision,0.960693043575437
9,9,-635,Collision,0.960693043575437
9,10,-500,Collision,0.960693043575437
9,11,-581,Collision,0.960693043575437
9,12,-581,Collision,0.960693043575437
9,13,-653,Collision,0.960693043575437
9,14,-545,Collision,0.960693043575437
9,15,-581,Collision,0.960693043575437
9,16,-644,Collision,0.960693043575437
9,17,-779,Collision,0.960693043575437
9,18,-545,Collision,0.960693043575437
9,19,-707,Collision,0.960693043575437
9,20,-608,Collision,0.960693043575437
9,21,-590,Collision,0.960693043575437
9,22,-635,Collision,0.960693043575437
9,23,-509,Collision,0.960693043575437
9,24,-572,Collision,0.960693043575437
9,25,-608,Collision,0.960693043575437
9,26,-599,Collision,0.960693043575437
9,27,-644,Collision,0.960693043575437
9,28,-689,Collision,0.960693043575437
9,29,-797,Collision,0.960693043575437
9,30,-716,Collision,0.960693043575437
9,31,-563,Collision,0.960693043575437
9,32,-563,Collision,0.960693043575437
9,33,-815,Collision,0.960693043575437
9,34,-698,Collision,0.960693043575437
9,35,-581,Collision,0.960693043575437
9,36,-527,Collision,0.960693043575437
9,37,-518,Collision,0.960693043575437
9,38,-545,Collision,0.960693043575437
9,39,-545,Collision,0.960693043575437
9,40,-608,Collision,0.960693043575437
9,41,-644,Collision,0.960693043575437
9,42,-590,Collision,0.960693043575437
9,43,-833,Collision,0.960693043575437
9,44,-527,Collision,0.960693043575437
9,45,-833,Collision,0.960693043575437
9,46,-563,Collision,0.960693043575437
9,47,-626,Collision,0.960693043575437
9,48,-599,Collision,0.960693043575437
9,49,-599,Collision,0.960693043575437
10,0,-536,Collision,0.9558895783575597
10,1,-554,Collision,0.9558895783575597
10,2,-545,Collision,0.9558895783575597
10,3,-581,Collision,0.9558895783575597
10,4,-527,Collision,0.9558895783575597
10,5,-590,Collision,0.9558895783575597
10,6,-599,Collision,0.9558895783575597
10,7,-734,Collision,0.9558895783575597
10,8,-833,Collision,0.9558895783575597
10,9,-545,Collision,0.9558895783575597
10,10,-545,Collision,0.9558895783575597
10,11,-680,Collision,0.9558895783575597
10,12,-563,Collision,0.9558895783575597
10,13,-563,Collision,0.9558895783575597
10,14,-554,Collision,0.9558895783575597
10,15,-743,Collision,0.9558895783575597
10,16,-635,Collision,0.9558895783575597
10,17,-599,Collision,0.9558895783575597
10,18,-734,Collision,0.9558895783575597
10,19,-563,Collision,0.9558895783575597
10,20,-572,Collision,0.9558895783575597
10,21,-734,Collision,0.9558895783575597
10,22,-581,Collision,0.9558895783575597
10,23,-581,Collision,0.9558895783575597
10,24,-518,Collision,0.9558895783575597
10,25,-369,ReachedGoal,0.9558895783575597
10,26,-545,Collision,0.9558895783575597
10,27,-617,Collision,0.9558895783575597
10,28,-806,Collision,0.9558895783575597
10,29,-411,ReachedGoal,0.9558895783575597
10,30,-545,Collision,0.9558895783575597
10,31,-671,Collision,0.9558895783575597
10,32,-590,Collision,0.9558895783575597
10,33,-536,Collision,0.9558895783575597
10,34,-500,Collision,0.9558895783575597
10,35,-617,Collision,0.9558895783575597
10,36,-599,Collision,0.9558895783575597
10,37,-590,Collision,0.9558895783575597
10,38,-581,Collision,0.9558895783575597
10,39,-563,Collision,0.9558895783575597
10,40,-563,Collision,0.9558895783575597
10,41,-572,Collision,0.9558895783575597
10,42,-563,Collision,0.9558895783575597
10,43,-599,Collision,0.9558895783575597
10,44,-617,Collision,0.9558895783575597
10,45,-536,Collision,0.9558895783575597
10,46,-680,Collision,0.9558895783575597
10,47,-563,Collision,0.9558895783575597
10,48,-662,Collision,0.9558895783575597
10,49,-545,Collision,0.9558895783575597
11,0,-563,Collision,0.9511101304657719
11,1,-536,Collision,0.9511101304657719
11,2,-698,Collision,0.9511101304657719
11,3,-527,Collision,0.9511101304657719
11,4,-761,Collision,0.9511101304657719
11,5,-779,Collision,0.9511101304657719
11,6,-527,Collision,0.9511101304657719
11,7,-536,Collision,0.9511101304657719
11,8,-644,Collision,0.9511101304657719
11,9,-536,Collision,0.9511101304657719
11,10,-545,Collision,0.9511101304657719
11,11,-671,Collision,0.9511101304657719
11,12,-527,Collision,0.9511101304657719
11,13,-518,Collision,0.9511101304657719
11,14,-608,Collision,0.9511101304657719
11,15,-752,Collision,0.9511101304657719
11,16,-572,Collision,0.9511101304657719
11,17,-554,Collision,0.9511101304657719
11,18,-869,Collision,0.9511101304657719
11,19,-626,Collision,0.9511101304657719
11,20,-554,Collision,0.9511101304657719
11,21,-635,Collision,0.9511101304657719
11,22,-536,Collision,0.9511101304657719
11,23,-536,Collision,0.9511101304657719
11,24,-599,Collision,0.9511101304657719
11,25,-590,Collision,0.9511101304657719
11,26,-653,Collision,0.9511101304657719
11,27,-545,Collision,0.9511101304657719
11,28,-779,Collision,0.9511101304657719
11,29,-545,Collision,0.9511101304657719
11,30,-527,Collision,0.9511101304657719
11,31,-671,Collision,0.9511101304657719
11,32,-572,Collision,0.9511101304657719
11,33,-545,Collision,0.9511101304657719
11,34,-581,Collision,0.9511101304657719
11,35,-563,Collision,0.9511101304657719
11,36,-644,Collision,0.9511101304657719
11,37,-554,Collision,0.9511101304657719
11,38,-716,Collision,0.9511101304657719
11,39,-518,Collision,0.9511101304657719
11,40,-500,Collision,0.9511101304657719
11,41,-590,Collision,0.9511101304657719
11,42,-689,Collision,0.9511101304657719
11,43,-581,Collision,0.9511101304657719
11,44,-608,Collision,0.9511101304657719
11,45,-599,Collision,0.9511101304657719
11,46,-815,Collision,0.9511101304657719
11,47,-689,Collision,0.9511101304657719
11,48,-581,Collision,0.9511101304657719
11,49,-779,Collision,0.9511101304657719
12,0,-617,Collision,0.946354579813443
12,1,-563,Collision,0.946354579813443
12,2,-527,Collision,0.946354579813443
12,3,-824,Collision,0.946354579813443
12,4,-545,Collision,0.946354579813443
12,5,-626,Collision,0.946354579813443
12,6,-500,Collision,0.946354579813443
12,7,-536,Collision,0.946354579813443
12,8,-572,Collision,0.946354579813443
12,9,-554,Collision,0.946354579813443
12,10,-599,Collision,0.946354579813443
12,11,-518,Collision,0.946354579813443
12,12,-644,Collision,0.946354579813443
12,13,-581,Collision,0.946354579813443
12,14,-590,Collision,0.946354579813443
12,15,-698,Collision,0.946354579813443
12,16,-770,Collision,0.946354579813443
12,17,-527,Collision,0.946354579813443
12,18,-608,Collision,0.946354579813443
12,19,-572,Collision,0.946354579813443
12,20,-509,Collision,0.946354579813443
12,21,-878,Collision,0.946354579813443
12,22,-581,Collision,0.946354579813443
12,23,-725,Collision,0.946354579813443
12,24,-644,Collision,0.946354579813443
12,25,-590,Collision,0.946354579813443
12,26,-608,Collision,0.946354579813443
12,27,-689,Collision,0.946354579813443
12,28,-797,Collision,0.946354579813443
12,29,-707,Collision,0.946354579813443
12,30,-608,Collision,0.946354579813443
12,31,-554,Collision,0.946354579813443
12,32,-126,ReachedGoal,0.946354579813443
12,33,-698,Collision,0.946354579813443
12,34,-626,Collision,0.946354579813443
12,35,-644,Collision,0.946354579813443
12,36,52,ReachedGoal,0.946354579813443
12,37,-310,ReachedGoal,0.946354579813443
12,38,-698,Collision,0.946354579813443
12,39,-572,Collision,0.946354579813443
12,40,-572,Collision,0.946354579813443
12,41,-671,Collision,0.946354579813443
12,42,-581,Collision,0.946354579813443
12,43,-707,Collision,0.946354579813443
12,44,-536,Collision,0.946354579813443
12,45,-671,Collision,0.946354579813443
12,46,-698,Collision,0.946354579813443
12,47,-536,Collision,0.946354579813443
12,48,-581,Collision,0.946354579813443
12,49,-599,Collision,0.946354579813443
13,0,-824,Collision,0.9416228069143757
13,1,-545,Collision,0.9416228069143757
13,2,-536,Collision,0.9416228069143757
13,3,-599,Collision,0.9416228069143757
13,4,-509,Collision,0.9416228069143757
13,5,-509,Collision,0.9416228069143757
13,6,-545,Collision,0.9416228069143757
13,7,-608,Collision,0.9416228069143757
13,8,-689,Collision,0.9416228069143757
13,9,-770,Collision,0.9416228069143757
13,10,-545,Collision,0.9416228069143757
13,11,-518,Collision,0.9416228069143757
13,12,-545,Collision,0.9416228069143757
13,13,-527,Collision,0.9416228069143757
13,14,-599,Collision,0.9416228069143757
13,15,-554,Collision,0.9416228069143757
